return_id,viewed_product_page,viewed_compatibility_guide,viewed_size_guide,viewed_manual,contacted_support,support_contact_count,attempted_troubleshooting,replacement_requested,refund_requested,days_before_contact,customer_action_notes
RET-111531,True,False,False,True,True,2,True,False,True,7,Customer initiated return for PERFORMANCE_EXPECTATION
RET-111532,True,False,False,False,True,0,False,False,True,0,Customer initiated return for CUSTOMER_DAMAGE
RET-111533,True,False,False,False,True,2,False,True,False,3,Customer initiated return for PRODUCT_DEFECT
RET-111534,True,True,False,False,True,3,False,False,True,10,Customer initiated return for SETUP_DIFFICULTY
RET-111535,True,False,True,False,True,0,True,False,True,5,Customer initiated return for COMPATIBILITY_ISSUE
RET-111536,True,True,True,True,True,1,False,True,False,10,Customer initiated return for PRODUCT_DEFECT
RET-111537,True,True,False,True,False,0,True,False,True,6,Customer initiated return for LISTING_MISMATCH
RET-111538,True,False,False,True,True,1,False,False,True,8,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-111539,True,True,False,False,True,5,False,False,True,0,Customer initiated return for SETUP_DIFFICULTY
RET-111540,True,True,False,False,True,1,True,True,False,6,Customer initiated return for SHIPPING_DAMAGE
RET-111541,True,True,True,True,True,2,False,False,True,9,Customer initiated return for PACKAGING_ISSUE
RET-111542,True,False,False,False,False,2,True,True,False,2,Customer initiated return for PRODUCT_DEFECT
RET-111543,True,True,True,True,True,1,True,False,True,10,Customer initiated return for PERFORMANCE_EXPECTATION
RET-111544,True,False,False,True,True,1,False,False,True,8,Customer initiated return for LISTING_MISMATCH
RET-111545,True,False,False,False,True,2,True,True,False,3,Customer initiated return for PRODUCT_DEFECT
RET-111546,True,False,False,False,True,2,True,True,True,2,Customer initiated return for MISSING_ACCESSORY
RET-111547,True,False,False,True,True,2,True,False,True,6,Customer initiated return for PACKAGING_ISSUE
RET-111548,True,False,False,True,True,1,True,False,True,9,Customer initiated return for CUSTOMER_DAMAGE
RET-111549,True,True,True,True,False,1,True,False,True,9,Customer initiated return for CUSTOMER_DAMAGE
RET-111550,True,True,True,False,True,1,True,True,False,7,Customer initiated return for PRODUCT_DEFECT
RET-111551,True,True,False,False,True,1,True,False,True,2,Customer initiated return for OTHER
RET-111552,True,True,True,True,False,0,True,True,False,10,Customer initiated return for PRODUCT_DEFECT
RET-111553,True,True,False,True,False,2,True,True,False,9,Customer initiated return for SHIPPING_DAMAGE
RET-111554,True,True,False,False,True,2,True,True,False,7,Customer initiated return for PRODUCT_DEFECT
RET-111555,True,False,True,False,True,2,False,False,True,8,Customer initiated return for SETUP_DIFFICULTY
RET-111556,True,False,False,True,True,2,False,False,True,5,Customer initiated return for PACKAGING_ISSUE
RET-111557,True,False,False,False,True,0,True,True,False,2,Customer initiated return for PRODUCT_DEFECT
RET-111558,True,False,False,True,False,2,True,False,True,6,Customer initiated return for PACKAGING_ISSUE
RET-111559,True,True,True,False,False,2,False,False,True,0,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-111560,True,True,False,True,False,2,True,False,True,1,Customer initiated return for LISTING_MISMATCH
RET-111561,True,False,True,True,True,1,True,False,True,4,Customer initiated return for COMPATIBILITY_ISSUE
RET-111562,True,True,False,False,True,1,False,True,False,3,Customer initiated return for PRODUCT_DEFECT
RET-111563,True,False,True,False,False,1,True,False,True,0,Customer initiated return for LISTING_MISMATCH
RET-111564,True,True,False,False,False,0,False,True,True,4,Customer initiated return for MISSING_ACCESSORY
RET-111565,True,True,True,True,True,1,True,False,True,7,Customer initiated return for LISTING_MISMATCH
RET-111566,True,False,True,True,False,0,True,False,True,6,Customer initiated return for OTHER
RET-111567,True,False,False,False,True,2,True,True,False,4,Customer initiated return for PRODUCT_DEFECT
RET-111568,True,True,True,False,False,1,False,True,False,6,Customer initiated return for PRODUCT_DEFECT
RET-111569,True,False,True,True,True,1,True,False,True,8,Customer initiated return for COMPATIBILITY_ISSUE
RET-111570,True,False,False,False,True,1,True,False,True,1,Customer initiated return for COMPATIBILITY_ISSUE
RET-111571,True,True,True,False,True,2,True,False,True,0,Customer initiated return for WARRANTY_FAILURE
RET-111572,True,False,True,True,False,1,False,True,True,6,Customer initiated return for MISSING_ACCESSORY
RET-111573,True,False,True,False,False,2,True,False,True,10,Customer initiated return for CUSTOMER_DAMAGE
RET-111574,True,True,False,True,True,2,True,False,True,8,Customer initiated return for LISTING_MISMATCH
RET-111575,True,True,True,True,False,2,True,True,False,9,Customer initiated return for PRODUCT_DEFECT
RET-111576,True,False,False,False,True,4,False,False,True,0,Customer initiated return for SETUP_DIFFICULTY
RET-111577,True,False,False,False,False,2,True,True,False,10,Customer initiated return for PRODUCT_DEFECT
RET-111578,True,False,False,True,False,2,True,False,True,0,Customer initiated return for CUSTOMER_DAMAGE
RET-111579,True,True,False,False,True,2,False,False,True,9,Customer initiated return for SETUP_DIFFICULTY
RET-111580,True,False,False,True,False,2,True,True,False,1,Customer initiated return for PRODUCT_DEFECT
RET-111581,True,False,False,False,False,1,True,True,False,1,Customer initiated return for PRODUCT_DEFECT
RET-111582,True,True,False,True,False,1,True,False,True,0,Customer initiated return for LISTING_MISMATCH
RET-111583,True,False,False,True,True,2,True,True,False,6,Customer initiated return for PRODUCT_DEFECT
RET-111584,True,True,True,False,True,0,True,False,True,10,Customer initiated return for LISTING_MISMATCH
RET-111585,True,True,False,True,False,0,True,False,True,1,Customer initiated return for NO_FAULT_FOUND
RET-111586,True,False,False,True,False,2,True,True,False,4,Customer initiated return for SHIPPING_DAMAGE
RET-111587,True,False,False,True,True,1,True,False,True,5,Customer initiated return for COMPATIBILITY_ISSUE
RET-111588,True,True,True,False,True,2,True,True,True,6,Customer initiated return for MISSING_ACCESSORY
RET-111589,True,True,True,True,True,1,False,True,False,3,Customer initiated return for SHIPPING_DAMAGE
RET-111590,True,True,True,True,False,0,False,True,False,10,Customer initiated return for PRODUCT_DEFECT
RET-111591,True,False,False,True,False,2,True,False,True,4,Customer initiated return for PERFORMANCE_EXPECTATION
RET-111592,True,False,False,False,True,5,False,False,True,10,Customer initiated return for SETUP_DIFFICULTY
RET-111593,True,True,True,True,False,0,False,False,True,9,Customer initiated return for OTHER
RET-111594,True,False,False,False,False,0,False,False,True,3,Customer initiated return for COMPATIBILITY_ISSUE
RET-111595,True,False,False,False,False,0,True,True,True,0,Customer initiated return for MISSING_ACCESSORY
RET-111596,True,True,False,True,True,2,True,True,False,3,Customer initiated return for PRODUCT_DEFECT
RET-111597,True,True,False,True,False,2,True,True,False,2,Customer initiated return for SHIPPING_DAMAGE
RET-111598,True,True,True,True,False,2,True,True,False,9,Customer initiated return for PRODUCT_DEFECT
RET-111599,True,False,True,False,True,0,True,False,True,3,Customer initiated return for LISTING_MISMATCH
RET-111600,True,True,True,False,True,4,False,False,True,4,Customer initiated return for SETUP_DIFFICULTY
RET-111601,True,False,True,False,True,1,False,False,True,2,Customer initiated return for COMPATIBILITY_ISSUE
RET-111602,True,False,False,False,True,5,False,False,True,0,Customer initiated return for SETUP_DIFFICULTY
RET-111603,True,True,True,False,True,2,False,False,True,9,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-111604,True,True,False,False,True,0,False,True,True,2,Customer initiated return for MISSING_ACCESSORY
RET-111605,True,False,False,False,True,2,False,False,True,7,Customer initiated return for SETUP_DIFFICULTY
RET-111606,True,True,True,False,True,5,False,False,True,1,Customer initiated return for SETUP_DIFFICULTY
RET-111607,True,False,False,False,False,0,True,False,True,3,Customer initiated return for COMPATIBILITY_ISSUE
RET-111608,True,True,False,True,True,2,True,False,True,8,Customer initiated return for LISTING_MISMATCH
RET-111609,True,True,True,False,True,0,True,True,False,4,Customer initiated return for PRODUCT_DEFECT
RET-111610,True,False,False,True,False,1,True,False,True,8,Customer initiated return for COMPATIBILITY_ISSUE
RET-111611,True,False,True,True,True,0,True,True,False,1,Customer initiated return for PRODUCT_DEFECT
RET-111612,True,False,False,False,False,1,False,False,True,7,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-111613,True,True,True,True,True,0,False,True,False,10,Customer initiated return for PRODUCT_DEFECT
RET-111614,True,False,True,False,False,2,False,False,True,9,Customer initiated return for COMPATIBILITY_ISSUE
RET-111615,True,False,False,True,False,0,False,True,True,2,Customer initiated return for MISSING_ACCESSORY
RET-111616,True,False,False,False,True,4,False,False,True,0,Customer initiated return for SETUP_DIFFICULTY
RET-111617,True,True,True,False,True,1,True,False,True,7,Customer initiated return for PERFORMANCE_EXPECTATION
RET-111618,True,False,True,False,True,1,False,True,True,0,Customer initiated return for MISSING_ACCESSORY
RET-111619,True,False,True,True,True,0,False,False,True,1,Customer initiated return for OTHER
RET-111620,True,True,True,True,False,0,True,True,True,9,Customer initiated return for MISSING_ACCESSORY
RET-111621,True,False,False,True,True,2,True,False,True,4,Customer initiated return for PACKAGING_ISSUE
RET-111622,True,True,True,True,True,2,True,False,True,7,Customer initiated return for LISTING_MISMATCH
RET-111623,True,False,True,True,True,2,False,True,False,4,Customer initiated return for PRODUCT_DEFECT
RET-111624,True,True,False,True,False,1,False,True,True,6,Customer initiated return for MISSING_ACCESSORY
RET-111625,True,False,True,True,True,2,False,True,False,4,Customer initiated return for PRODUCT_DEFECT
RET-111626,True,True,False,False,False,0,False,False,True,6,Customer initiated return for PERFORMANCE_EXPECTATION
RET-111627,True,True,True,False,False,2,False,False,True,10,Customer initiated return for NO_FAULT_FOUND
RET-111628,True,True,False,True,True,1,True,True,False,2,Customer initiated return for PRODUCT_DEFECT
RET-111629,True,True,True,True,True,2,False,False,True,2,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-111630,True,False,True,False,True,4,False,False,True,10,Customer initiated return for SETUP_DIFFICULTY
RET-111631,True,False,False,False,True,4,False,False,True,1,Customer initiated return for SETUP_DIFFICULTY
RET-111632,True,False,False,False,True,2,False,False,True,10,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-111633,True,False,True,True,True,0,False,False,True,7,Customer initiated return for LISTING_MISMATCH
RET-111634,True,True,False,False,True,2,True,False,True,1,Customer initiated return for LISTING_MISMATCH
RET-111635,True,True,True,True,False,2,False,True,False,0,Customer initiated return for PRODUCT_DEFECT
RET-111636,True,False,False,True,True,1,True,False,True,5,Customer initiated return for CUSTOMER_DAMAGE
RET-111637,True,False,False,False,True,1,False,False,True,0,Customer initiated return for COMPATIBILITY_ISSUE
RET-111638,True,False,False,False,True,5,False,False,True,3,Customer initiated return for SETUP_DIFFICULTY
RET-111639,True,True,False,False,True,1,False,False,True,9,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-111640,True,True,False,False,True,3,False,False,True,4,Customer initiated return for SETUP_DIFFICULTY
RET-111641,True,True,False,True,True,1,False,True,False,10,Customer initiated return for PRODUCT_DEFECT
RET-111642,True,False,False,True,True,1,False,False,True,4,Customer initiated return for COMPATIBILITY_ISSUE
RET-111643,True,True,True,False,True,4,False,False,True,10,Customer initiated return for SETUP_DIFFICULTY
RET-111644,True,False,True,False,False,2,True,False,True,6,Customer initiated return for PERFORMANCE_EXPECTATION
RET-111645,True,True,False,True,True,1,True,False,True,6,Customer initiated return for CUSTOMER_DAMAGE
RET-111646,True,True,False,True,True,2,False,False,True,7,Customer initiated return for WARRANTY_FAILURE
RET-111647,True,False,True,True,True,0,True,False,True,6,Customer initiated return for COMPATIBILITY_ISSUE
RET-111648,True,False,True,False,True,1,True,True,False,7,Customer initiated return for PRODUCT_DEFECT
RET-111649,True,True,False,True,False,0,True,False,True,0,Customer initiated return for OTHER
RET-111650,True,True,False,True,False,1,True,True,False,5,Customer initiated return for SHIPPING_DAMAGE
RET-111651,True,True,True,True,True,2,False,False,True,4,Customer initiated return for WARRANTY_FAILURE
RET-111652,True,False,True,False,True,3,False,False,True,9,Customer initiated return for SETUP_DIFFICULTY
RET-111653,True,False,False,False,True,2,False,False,True,9,Customer initiated return for LISTING_MISMATCH
RET-111654,True,False,True,False,True,0,True,False,True,6,Customer initiated return for COMPATIBILITY_ISSUE
RET-111655,True,False,False,False,False,1,True,False,True,8,Customer initiated return for COMPATIBILITY_ISSUE
RET-111656,True,True,False,False,True,2,False,True,False,4,Customer initiated return for PRODUCT_DEFECT
RET-111657,True,False,False,False,True,2,True,False,True,1,Customer initiated return for LISTING_MISMATCH
RET-111658,True,True,True,True,True,0,False,False,True,4,Customer initiated return for WARRANTY_FAILURE
RET-111659,True,True,True,False,False,1,True,True,False,2,Customer initiated return for PRODUCT_DEFECT
RET-111660,True,True,True,True,True,2,True,True,False,7,Customer initiated return for SHIPPING_DAMAGE
RET-111661,True,True,True,False,False,2,False,True,False,1,Customer initiated return for SHIPPING_DAMAGE
RET-111662,True,False,True,True,True,0,True,False,True,0,Customer initiated return for COMPATIBILITY_ISSUE
RET-111663,True,True,False,False,True,3,False,False,True,8,Customer initiated return for SETUP_DIFFICULTY
RET-111664,True,False,False,False,True,5,False,False,True,0,Customer initiated return for SETUP_DIFFICULTY
RET-111665,True,False,True,True,True,2,False,False,True,6,Customer initiated return for COMPATIBILITY_ISSUE
RET-111666,True,False,True,True,True,2,True,False,True,8,Customer initiated return for PERFORMANCE_EXPECTATION
RET-111667,True,False,True,False,False,0,False,False,True,6,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-111668,True,False,True,True,False,0,True,False,True,10,Customer initiated return for PACKAGING_ISSUE
RET-111669,True,True,True,True,False,2,True,True,False,5,Customer initiated return for PRODUCT_DEFECT
RET-111670,True,False,True,False,False,2,True,False,True,9,Customer initiated return for PERFORMANCE_EXPECTATION
RET-111671,True,True,True,True,True,1,True,True,False,10,Customer initiated return for PRODUCT_DEFECT
RET-111672,True,False,True,False,True,2,False,False,True,10,Customer initiated return for WARRANTY_FAILURE
RET-111673,True,False,False,True,True,0,False,False,True,7,Customer initiated return for COMPATIBILITY_ISSUE
RET-111674,True,True,True,True,True,2,False,True,False,9,Customer initiated return for PRODUCT_DEFECT
RET-111675,True,False,False,True,True,2,False,False,True,2,Customer initiated return for PERFORMANCE_EXPECTATION
RET-111676,True,False,False,True,True,1,False,False,True,10,Customer initiated return for LISTING_MISMATCH
RET-111677,True,True,False,True,True,0,True,True,False,2,Customer initiated return for PRODUCT_DEFECT
RET-111678,True,True,False,True,True,2,True,False,True,10,Customer initiated return for WARRANTY_FAILURE
RET-111679,True,False,False,True,True,0,False,False,True,2,Customer initiated return for CUSTOMER_DAMAGE
RET-111680,True,True,False,True,True,2,True,True,False,4,Customer initiated return for SHIPPING_DAMAGE
RET-111681,True,False,False,False,True,1,True,False,True,8,Customer initiated return for COMPATIBILITY_ISSUE
RET-111682,True,True,True,False,True,5,False,False,True,6,Customer initiated return for SETUP_DIFFICULTY
RET-111683,True,True,True,False,False,2,False,False,True,9,Customer initiated return for LISTING_MISMATCH
RET-111684,True,True,False,True,True,0,True,True,False,2,Customer initiated return for PRODUCT_DEFECT
RET-111685,True,False,False,False,True,2,False,True,False,6,Customer initiated return for PRODUCT_DEFECT
RET-111686,True,True,True,True,True,2,False,True,False,0,Customer initiated return for SHIPPING_DAMAGE
RET-111687,True,False,True,False,False,2,False,True,False,4,Customer initiated return for SHIPPING_DAMAGE
RET-111688,True,True,False,False,True,2,True,True,True,9,Customer initiated return for MISSING_ACCESSORY
RET-111689,True,False,True,True,False,0,True,True,False,0,Customer initiated return for PRODUCT_DEFECT
RET-111690,True,False,False,False,True,0,True,False,True,5,Customer initiated return for COMPATIBILITY_ISSUE
RET-111691,True,True,True,False,False,2,True,True,False,10,Customer initiated return for SHIPPING_DAMAGE
RET-111692,True,False,True,False,True,0,True,True,True,5,Customer initiated return for MISSING_ACCESSORY
RET-111693,True,False,False,False,False,0,True,False,True,7,Customer initiated return for COMPATIBILITY_ISSUE
RET-111694,True,False,False,False,False,2,False,True,False,6,Customer initiated return for SHIPPING_DAMAGE
RET-111695,True,False,True,False,True,2,False,False,True,0,Customer initiated return for LISTING_MISMATCH
RET-111696,True,True,False,False,False,2,True,True,False,10,Customer initiated return for PRODUCT_DEFECT
RET-111697,True,False,True,False,False,0,False,False,True,4,Customer initiated return for COMPATIBILITY_ISSUE
RET-111698,True,True,False,True,False,2,True,False,True,6,Customer initiated return for LISTING_MISMATCH
RET-111699,True,False,False,False,False,1,False,True,True,0,Customer initiated return for MISSING_ACCESSORY
RET-111700,True,False,False,False,False,2,True,False,True,7,Customer initiated return for PACKAGING_ISSUE
RET-111701,True,False,True,False,True,1,False,True,False,1,Customer initiated return for PRODUCT_DEFECT
RET-111702,True,True,False,True,True,0,True,True,False,4,Customer initiated return for PRODUCT_DEFECT
RET-111703,True,False,False,False,True,4,False,False,True,6,Customer initiated return for SETUP_DIFFICULTY
RET-111704,True,True,True,False,False,2,False,False,True,4,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-111705,True,True,True,False,True,1,False,False,True,3,Customer initiated return for CUSTOMER_DAMAGE
RET-111706,True,True,True,True,True,2,True,True,False,5,Customer initiated return for PRODUCT_DEFECT
RET-111707,True,False,True,True,False,2,True,True,False,3,Customer initiated return for SHIPPING_DAMAGE
RET-111708,True,True,True,False,False,0,True,True,True,5,Customer initiated return for MISSING_ACCESSORY
RET-111709,True,False,True,True,True,2,True,True,False,2,Customer initiated return for PRODUCT_DEFECT
RET-111710,True,False,False,True,False,1,True,False,True,1,Customer initiated return for PERFORMANCE_EXPECTATION
RET-111711,True,True,False,False,True,2,False,True,False,0,Customer initiated return for PRODUCT_DEFECT
RET-111712,True,False,False,False,True,2,True,True,False,8,Customer initiated return for PRODUCT_DEFECT
RET-111713,True,False,False,False,True,0,True,False,True,6,Customer initiated return for COMPATIBILITY_ISSUE
RET-111714,True,True,True,False,True,1,False,False,True,5,Customer initiated return for LISTING_MISMATCH
RET-111715,True,True,True,False,True,1,False,False,True,9,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-111716,True,False,False,False,False,1,False,False,True,2,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-111717,True,False,False,False,False,0,True,False,True,5,Customer initiated return for LISTING_MISMATCH
RET-111718,True,False,False,False,True,1,True,False,True,1,Customer initiated return for LISTING_MISMATCH
RET-111719,True,True,False,False,True,4,False,False,True,2,Customer initiated return for SETUP_DIFFICULTY
RET-111720,True,True,False,False,False,0,True,False,True,6,Customer initiated return for PERFORMANCE_EXPECTATION
RET-111721,True,True,True,True,False,1,False,True,False,5,Customer initiated return for PRODUCT_DEFECT
RET-111722,True,True,True,True,False,1,False,False,True,4,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-111723,True,False,True,True,True,0,False,False,True,5,Customer initiated return for WARRANTY_FAILURE
RET-111724,True,False,False,False,False,1,False,False,True,0,Customer initiated return for LISTING_MISMATCH
RET-111725,True,True,True,True,False,1,True,False,True,9,Customer initiated return for PERFORMANCE_EXPECTATION
RET-111726,True,True,True,True,True,1,False,False,True,5,Customer initiated return for CUSTOMER_DAMAGE
RET-111727,True,True,True,True,False,1,False,False,True,6,Customer initiated return for LISTING_MISMATCH
RET-111728,True,False,False,True,True,1,False,False,True,6,Customer initiated return for OTHER
RET-111729,True,True,True,True,False,2,True,True,False,1,Customer initiated return for PRODUCT_DEFECT
RET-111730,True,True,False,False,False,2,True,False,True,9,Customer initiated return for LISTING_MISMATCH
RET-111731,True,False,True,True,False,0,False,True,False,6,Customer initiated return for PRODUCT_DEFECT
RET-111732,True,False,True,False,False,0,True,False,True,10,Customer initiated return for COMPATIBILITY_ISSUE
RET-111733,True,True,True,False,True,1,True,True,False,1,Customer initiated return for SHIPPING_DAMAGE
RET-111734,True,False,False,True,False,1,True,False,True,2,Customer initiated return for CUSTOMER_DAMAGE
RET-111735,True,False,True,False,True,4,False,False,True,0,Customer initiated return for SETUP_DIFFICULTY
RET-111736,True,True,True,False,False,0,False,True,False,1,Customer initiated return for PRODUCT_DEFECT
RET-111737,True,True,False,False,False,0,False,False,True,0,Customer initiated return for LISTING_MISMATCH
RET-111738,True,False,True,True,False,0,False,False,True,8,Customer initiated return for OTHER
RET-111739,True,False,False,False,False,0,True,False,True,9,Customer initiated return for OTHER
RET-111740,True,False,False,False,True,0,False,True,False,7,Customer initiated return for PRODUCT_DEFECT
RET-111741,True,False,False,False,True,2,True,True,False,5,Customer initiated return for PRODUCT_DEFECT
RET-111742,True,True,True,False,False,2,False,False,True,8,Customer initiated return for OTHER
RET-111743,True,True,False,False,False,1,False,True,False,10,Customer initiated return for PRODUCT_DEFECT
RET-111744,True,False,True,False,False,2,False,False,True,0,Customer initiated return for LISTING_MISMATCH
RET-111745,True,False,True,False,True,1,True,True,False,3,Customer initiated return for SHIPPING_DAMAGE
RET-111746,True,False,False,True,True,0,False,False,True,5,Customer initiated return for WARRANTY_FAILURE
RET-111747,True,True,False,False,True,1,False,True,False,9,Customer initiated return for PRODUCT_DEFECT
RET-111748,True,True,False,False,True,2,False,False,True,10,Customer initiated return for LISTING_MISMATCH
RET-111749,True,False,False,True,False,1,True,True,True,4,Customer initiated return for MISSING_ACCESSORY
RET-111750,True,True,True,True,False,0,True,True,False,9,Customer initiated return for PRODUCT_DEFECT
RET-111751,True,False,False,False,True,5,False,False,True,10,Customer initiated return for SETUP_DIFFICULTY
RET-111752,True,True,False,False,True,0,True,True,False,5,Customer initiated return for PRODUCT_DEFECT
RET-111753,True,True,True,False,False,0,False,False,True,0,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-111754,True,True,True,True,False,0,True,True,True,1,Customer initiated return for MISSING_ACCESSORY
RET-111755,True,False,False,False,True,2,False,False,True,4,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-111756,True,False,False,False,True,0,True,True,False,6,Customer initiated return for PRODUCT_DEFECT
RET-111757,True,True,False,True,True,1,True,True,False,2,Customer initiated return for PRODUCT_DEFECT
RET-111758,True,False,True,True,False,1,True,True,False,2,Customer initiated return for PRODUCT_DEFECT
RET-111759,True,True,False,False,False,2,False,True,False,7,Customer initiated return for PRODUCT_DEFECT
RET-111760,True,False,False,False,False,0,True,True,False,4,Customer initiated return for SHIPPING_DAMAGE
RET-111761,True,False,False,True,True,2,False,False,True,2,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-111762,True,False,False,False,True,2,False,False,True,4,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-111763,True,False,True,False,False,2,True,False,True,6,Customer initiated return for LISTING_MISMATCH
RET-111764,True,False,False,False,False,1,False,False,True,4,Customer initiated return for COMPATIBILITY_ISSUE
RET-111765,True,False,False,True,True,1,True,True,False,6,Customer initiated return for PRODUCT_DEFECT
RET-111766,True,False,True,False,False,2,False,False,True,0,Customer initiated return for LISTING_MISMATCH
RET-111767,True,True,True,True,False,1,True,True,False,4,Customer initiated return for SHIPPING_DAMAGE
RET-111768,True,False,False,True,True,0,True,True,False,3,Customer initiated return for PRODUCT_DEFECT
RET-111769,True,True,False,True,False,1,True,False,True,7,Customer initiated return for NO_FAULT_FOUND
RET-111770,True,True,False,True,True,1,False,False,True,9,Customer initiated return for LISTING_MISMATCH
RET-111771,True,False,False,False,True,2,True,True,False,9,Customer initiated return for PRODUCT_DEFECT
RET-111772,True,True,True,True,True,1,True,False,True,10,Customer initiated return for OTHER
RET-111773,True,False,True,False,True,2,False,False,True,6,Customer initiated return for COMPATIBILITY_ISSUE
RET-111774,True,True,True,False,True,0,True,False,True,7,Customer initiated return for WARRANTY_FAILURE
RET-111775,True,True,False,True,True,1,False,False,True,4,Customer initiated return for CUSTOMER_DAMAGE
RET-111776,True,False,False,False,True,2,True,False,True,8,Customer initiated return for WARRANTY_FAILURE
RET-111777,True,False,True,True,True,2,True,False,True,10,Customer initiated return for LISTING_MISMATCH
RET-111778,True,False,True,False,False,1,False,False,True,2,Customer initiated return for PACKAGING_ISSUE
RET-111779,True,False,False,True,True,0,False,False,True,8,Customer initiated return for PERFORMANCE_EXPECTATION
RET-111780,True,True,True,True,True,1,True,True,True,7,Customer initiated return for MISSING_ACCESSORY
RET-111781,True,True,False,True,True,0,False,True,True,3,Customer initiated return for MISSING_ACCESSORY
RET-111782,True,False,True,False,False,0,True,False,True,10,Customer initiated return for LISTING_MISMATCH
RET-111783,True,True,False,True,False,2,False,True,False,3,Customer initiated return for SHIPPING_DAMAGE
RET-111784,True,True,False,False,True,1,False,False,True,5,Customer initiated return for CUSTOMER_DAMAGE
RET-111785,True,True,False,False,True,4,False,False,True,3,Customer initiated return for SETUP_DIFFICULTY
RET-111786,True,False,False,True,False,2,False,False,True,6,Customer initiated return for COMPATIBILITY_ISSUE
RET-111787,True,True,False,True,False,0,True,False,True,4,Customer initiated return for LISTING_MISMATCH
RET-111788,True,False,True,True,False,1,True,False,True,0,Customer initiated return for CUSTOMER_DAMAGE
RET-111789,True,False,True,False,True,4,False,False,True,9,Customer initiated return for SETUP_DIFFICULTY
RET-111790,True,False,False,False,False,2,True,False,True,3,Customer initiated return for COMPATIBILITY_ISSUE
RET-111791,True,True,True,False,True,3,False,False,True,0,Customer initiated return for SETUP_DIFFICULTY
RET-111792,True,False,False,True,True,1,True,False,True,7,Customer initiated return for CUSTOMER_DAMAGE
RET-111793,True,False,False,True,True,0,False,False,True,7,Customer initiated return for COMPATIBILITY_ISSUE
RET-111794,True,False,False,False,False,0,True,True,False,8,Customer initiated return for PRODUCT_DEFECT
RET-111795,True,True,False,False,True,0,False,True,False,5,Customer initiated return for PRODUCT_DEFECT
RET-111796,True,False,True,False,True,0,False,False,True,8,Customer initiated return for CUSTOMER_DAMAGE
RET-111797,True,False,False,True,False,2,False,False,True,8,Customer initiated return for LISTING_MISMATCH
RET-111798,True,False,False,True,False,0,True,False,True,4,Customer initiated return for COMPATIBILITY_ISSUE
RET-111799,True,False,True,False,True,4,False,False,True,5,Customer initiated return for SETUP_DIFFICULTY
RET-111800,True,False,False,True,False,0,False,False,True,9,Customer initiated return for PERFORMANCE_EXPECTATION
RET-111801,True,False,True,True,False,1,True,False,True,1,Customer initiated return for LISTING_MISMATCH
RET-111802,True,True,False,True,False,1,True,True,False,4,Customer initiated return for SHIPPING_DAMAGE
RET-111803,True,False,True,True,False,1,True,True,False,4,Customer initiated return for PRODUCT_DEFECT
RET-111804,True,True,False,True,True,1,True,False,True,5,Customer initiated return for WARRANTY_FAILURE
RET-111805,True,False,True,False,True,0,False,False,True,1,Customer initiated return for COMPATIBILITY_ISSUE
RET-111806,True,True,False,True,False,2,True,True,False,2,Customer initiated return for PRODUCT_DEFECT
RET-111807,True,False,True,False,True,2,False,False,True,1,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-111808,True,False,False,True,False,2,False,False,True,7,Customer initiated return for COMPATIBILITY_ISSUE
RET-111809,True,False,True,False,True,2,True,False,True,8,Customer initiated return for PERFORMANCE_EXPECTATION
RET-111810,True,False,True,False,True,0,False,True,False,3,Customer initiated return for PRODUCT_DEFECT
RET-111811,True,True,False,False,False,0,True,False,True,9,Customer initiated return for PACKAGING_ISSUE
RET-111812,True,True,False,True,False,2,False,False,True,6,Customer initiated return for LISTING_MISMATCH
RET-111813,True,True,False,True,True,0,False,False,True,10,Customer initiated return for WARRANTY_FAILURE
RET-111814,True,False,False,False,True,2,False,False,True,10,Customer initiated return for WARRANTY_FAILURE
RET-111815,True,True,False,False,True,1,False,False,True,5,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-111816,True,True,True,False,False,2,True,True,False,9,Customer initiated return for SHIPPING_DAMAGE
RET-111817,True,False,True,False,False,0,True,False,True,9,Customer initiated return for PACKAGING_ISSUE
RET-111818,True,False,False,True,True,2,True,False,True,2,Customer initiated return for COMPATIBILITY_ISSUE
RET-111819,True,True,False,False,False,2,False,False,True,9,Customer initiated return for PERFORMANCE_EXPECTATION
RET-111820,True,False,True,False,False,0,False,True,False,8,Customer initiated return for SHIPPING_DAMAGE
RET-111821,True,True,True,False,True,1,False,False,True,1,Customer initiated return for CUSTOMER_ORDER_ERROR
