return_id,inspection_date,inspector_id,physical_damage,functional_test,missing_accessories,packaging_damage,water_damage,battery_health,compatibility_verified,fault_confirmed,inspection_notes,inspection_outcome
RET-108945,2025-01-25,INSP-14,False,PASSED,False,False,False,91,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-108946,2025-03-24,INSP-19,False,PASSED,True,False,False,98,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-108947,2025-08-28,INSP-15,False,PASSED,True,False,False,91,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-108948,2025-08-21,INSP-15,False,FAILED,False,False,False,89,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-108949,2025-03-21,INSP-20,False,FAILED,False,False,False,89,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-108950,2025-07-04,INSP-11,False,FAILED,False,False,False,94,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-108951,2025-10-12,INSP-18,False,PASSED,False,False,False,94,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-108952,2025-02-10,INSP-15,False,PASSED,True,False,False,91,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-108953,2025-08-15,INSP-17,False,FAILED,False,False,False,94,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-108954,2025-04-09,INSP-15,False,FAILED,False,False,False,96,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-108955,2025-12-05,INSP-19,False,FAILED,False,False,False,91,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-108956,2025-10-13,INSP-14,False,FAILED,False,False,False,44,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-108957,2025-08-26,INSP-14,False,FAILED,False,False,False,85,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-108958,2025-07-22,INSP-17,False,PASSED,False,False,False,93,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-108959,2025-09-11,INSP-12,True,PASSED,False,False,True,95,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-108960,2025-11-14,INSP-16,True,PASSED,False,True,False,96,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-108961,2025-01-22,INSP-11,False,FAILED,False,False,False,85,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-108962,2025-07-30,INSP-19,False,FAILED,False,False,False,92,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-108963,2025-03-05,INSP-15,False,PASSED,False,False,False,89,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-108964,2025-04-07,INSP-16,False,PASSED,False,False,False,92,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-108965,2025-07-04,INSP-12,False,PASSED,False,False,False,85,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-108966,2025-12-09,INSP-14,False,FAILED,False,False,False,90,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-108967,2025-02-16,INSP-15,False,PASSED,False,True,False,94,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-108968,2025-04-12,INSP-16,False,PASSED,False,False,False,94,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-108969,2025-03-22,INSP-14,False,PASSED,True,False,False,93,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-108970,2025-11-19,INSP-20,False,FAILED,False,False,False,88,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-108971,2025-10-20,INSP-15,False,PASSED,False,False,False,89,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-108972,2025-11-05,INSP-15,False,PASSED,False,False,False,89,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-108973,2025-12-28,INSP-11,False,PASSED,False,False,False,85,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-108974,2025-07-26,INSP-14,True,PASSED,False,False,False,92,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-108975,2025-04-11,INSP-17,False,PASSED,False,False,False,93,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-108976,2025-03-17,INSP-19,False,FAILED,False,False,False,92,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-108977,2025-08-12,INSP-20,True,PASSED,False,True,False,85,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-108978,2025-07-22,INSP-13,True,PASSED,False,True,False,88,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-108979,2025-05-31,INSP-14,True,PASSED,False,False,False,95,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-108980,2025-10-11,INSP-19,False,FAILED,False,False,False,91,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-108981,2025-03-01,INSP-19,False,FAILED,False,False,False,90,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-108982,2025-05-04,INSP-13,False,PASSED,False,False,False,87,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-108983,2025-04-06,INSP-14,False,PASSED,False,False,False,98,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-108984,2025-01-05,INSP-17,False,FAILED,False,False,False,95,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-108985,2025-08-04,INSP-16,True,PASSED,False,True,False,100,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-108986,2025-04-18,INSP-17,False,PASSED,False,False,False,93,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-108987,2025-04-17,INSP-16,False,FAILED,False,False,False,86,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-108988,2025-08-10,INSP-17,False,PASSED,False,False,False,92,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-108989,2025-10-11,INSP-11,False,PASSED,False,False,False,93,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-108990,2025-10-13,INSP-19,False,PASSED,False,False,False,94,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-108991,2025-06-06,INSP-14,False,PASSED,False,True,False,100,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-108992,2025-04-19,INSP-20,False,PASSED,False,False,False,93,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-108993,2025-10-03,INSP-18,False,FAILED,False,False,False,96,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-108994,2025-12-03,INSP-16,False,FAILED,False,False,False,92,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-108995,2025-07-09,INSP-18,False,FAILED,False,False,False,97,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-108996,2025-07-03,INSP-15,False,PASSED,False,False,False,85,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-108997,2025-05-01,INSP-11,False,PASSED,False,False,False,94,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-108998,2025-07-18,INSP-12,False,FAILED,False,False,False,93,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-108999,2025-01-04,INSP-20,False,PASSED,False,False,False,89,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109000,2025-12-11,INSP-14,False,PASSED,False,False,False,87,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109001,2025-06-21,INSP-14,False,PASSED,True,False,False,89,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-109002,2025-04-02,INSP-15,False,PASSED,False,False,False,89,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109003,2025-09-16,INSP-11,False,PASSED,False,False,False,99,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109004,2025-05-27,INSP-17,False,FAILED,False,False,False,44,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109005,2025-01-30,INSP-17,False,PASSED,False,False,False,100,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109006,2025-08-08,INSP-14,False,FAILED,False,False,False,88,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109007,2025-08-13,INSP-13,False,PASSED,False,False,False,85,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109008,2025-04-14,INSP-11,False,PASSED,False,False,False,88,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109009,2025-08-25,INSP-11,False,PASSED,True,False,False,89,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-109010,2025-06-11,INSP-12,False,PASSED,False,False,False,89,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109011,2025-06-29,INSP-17,True,PASSED,False,False,False,88,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-109012,2025-04-25,INSP-17,False,PASSED,True,False,False,90,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-109013,2025-02-23,INSP-14,True,PASSED,False,True,False,90,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-109014,2025-11-05,INSP-13,False,PASSED,False,False,False,86,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109015,2025-03-16,INSP-20,False,PASSED,False,False,False,99,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109016,2025-12-08,INSP-12,False,FAILED,False,False,False,100,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109017,2025-10-15,INSP-12,False,PASSED,False,False,False,95,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109018,2025-10-21,INSP-12,False,PASSED,False,True,False,96,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109019,2025-12-01,INSP-12,False,PASSED,False,False,False,89,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109020,2025-03-26,INSP-17,True,PASSED,False,False,True,100,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-109021,2025-12-27,INSP-16,False,PASSED,False,False,False,92,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109022,2025-01-23,INSP-14,True,PASSED,False,True,False,100,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-109023,2025-08-28,INSP-12,True,PASSED,False,False,False,93,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-109024,2025-12-16,INSP-14,True,PASSED,False,True,False,92,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-109025,2025-05-13,INSP-14,False,FAILED,False,False,False,93,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109026,2025-11-07,INSP-17,True,PASSED,False,True,False,88,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-109027,2025-06-06,INSP-12,True,PASSED,False,True,False,96,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-109028,2025-07-10,INSP-17,False,PASSED,False,False,False,88,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109029,2025-07-26,INSP-11,False,FAILED,False,False,False,99,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109030,2025-04-26,INSP-12,True,PASSED,False,True,False,99,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-109031,2025-08-10,INSP-18,False,PASSED,False,False,False,85,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109032,2025-12-25,INSP-20,False,PASSED,False,False,False,95,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109033,2025-09-09,INSP-16,False,FAILED,False,False,False,94,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109034,2025-07-21,INSP-12,False,FAILED,False,False,False,91,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109035,2025-06-11,INSP-20,False,PASSED,False,False,False,90,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109036,2025-03-03,INSP-14,False,PASSED,False,False,False,96,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109037,2025-09-01,INSP-13,True,PASSED,False,True,False,99,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-109038,2025-07-03,INSP-20,False,PASSED,False,False,False,98,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109039,2025-01-23,INSP-15,False,PASSED,False,False,False,97,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109040,2025-12-26,INSP-14,False,FAILED,False,False,False,88,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109041,2025-06-26,INSP-19,False,PASSED,False,False,False,86,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109042,2025-10-24,INSP-17,False,PASSED,False,False,False,89,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109043,2025-03-01,INSP-16,False,PASSED,False,False,False,97,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109044,2025-07-07,INSP-19,False,PASSED,False,False,False,89,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109045,2025-06-19,INSP-19,False,PASSED,False,False,False,97,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109046,2025-10-27,INSP-13,False,FAILED,False,False,False,98,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109047,2025-01-27,INSP-17,False,PASSED,False,False,False,97,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109048,2025-06-22,INSP-13,False,FAILED,False,False,False,85,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109049,2025-11-05,INSP-19,False,PASSED,False,True,False,97,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109050,2025-11-08,INSP-20,False,FAILED,False,False,False,85,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109051,2025-06-15,INSP-20,False,FAILED,False,False,False,92,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109052,2025-02-02,INSP-13,False,PASSED,False,False,False,90,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109053,2025-04-15,INSP-15,False,PASSED,False,False,False,93,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109054,2025-02-19,INSP-13,True,PASSED,False,False,False,97,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-109055,2025-10-30,INSP-14,False,PASSED,False,False,False,86,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109056,2025-04-19,INSP-16,False,FAILED,False,False,False,98,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109057,2025-06-15,INSP-19,False,FAILED,False,False,False,89,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109058,2025-08-21,INSP-16,False,PASSED,False,False,False,98,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109059,2025-01-30,INSP-18,False,PASSED,False,False,False,94,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109060,2025-10-19,INSP-11,False,PASSED,False,False,False,100,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109061,2025-03-21,INSP-19,True,PASSED,False,True,False,85,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-109062,2025-12-05,INSP-16,False,PASSED,True,False,False,88,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-109063,2025-12-17,INSP-12,False,FAILED,False,False,False,100,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109064,2025-02-08,INSP-14,False,PASSED,False,False,False,90,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109065,2025-05-15,INSP-15,True,PASSED,False,False,False,88,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-109066,2025-04-15,INSP-11,False,PASSED,False,False,False,92,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109067,2025-06-01,INSP-14,True,PASSED,False,True,False,94,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-109068,2025-05-02,INSP-11,False,PASSED,False,False,False,86,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109069,2025-05-20,INSP-20,False,FAILED,False,False,False,94,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109070,2025-04-11,INSP-16,False,PASSED,False,False,False,94,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109071,2025-07-17,INSP-11,False,PASSED,False,False,False,85,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109072,2025-06-08,INSP-15,False,FAILED,False,False,False,90,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109073,2025-05-11,INSP-20,False,PASSED,False,False,False,98,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109074,2025-02-17,INSP-18,False,FAILED,False,False,False,98,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109075,2025-10-31,INSP-14,False,FAILED,False,False,False,90,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109076,2025-02-24,INSP-11,False,PASSED,False,False,False,96,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109077,2025-04-26,INSP-17,False,FAILED,False,False,False,91,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109078,2025-05-17,INSP-14,False,PASSED,False,False,False,98,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109079,2025-01-26,INSP-11,False,PASSED,False,False,False,88,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109080,2025-10-21,INSP-18,False,PASSED,False,False,False,85,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109081,2025-08-04,INSP-13,False,PASSED,False,True,False,86,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109082,2025-06-28,INSP-18,False,PASSED,False,False,False,94,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109083,2025-05-12,INSP-11,True,PASSED,False,True,False,93,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-109084,2025-06-23,INSP-14,False,PASSED,False,False,False,88,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109085,2025-10-28,INSP-13,False,PASSED,True,False,False,89,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-109086,2025-02-02,INSP-16,False,FAILED,False,False,False,94,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109087,2025-06-16,INSP-16,False,PASSED,True,False,False,92,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-109088,2025-03-07,INSP-16,False,FAILED,False,False,False,95,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109089,2025-12-30,INSP-20,False,PASSED,False,False,False,90,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109090,2025-06-11,INSP-16,False,PASSED,False,False,False,97,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109091,2025-08-07,INSP-13,False,PASSED,False,False,False,97,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109092,2025-02-26,INSP-15,False,PASSED,False,False,False,100,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109093,2025-09-06,INSP-15,False,PASSED,False,False,False,87,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109094,2025-09-18,INSP-19,False,PASSED,False,False,False,98,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109095,2025-03-12,INSP-18,False,PASSED,False,False,False,96,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109096,2025-02-18,INSP-20,False,PASSED,False,False,False,95,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109097,2025-08-26,INSP-16,False,PASSED,False,False,False,87,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109098,2025-12-11,INSP-13,False,PASSED,False,False,False,98,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109099,2025-06-10,INSP-19,False,PASSED,False,False,False,95,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109100,2025-03-10,INSP-19,True,PASSED,False,False,False,95,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-109101,2025-12-21,INSP-19,False,FAILED,False,False,False,99,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109102,2025-09-28,INSP-13,False,PASSED,False,False,False,89,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109103,2025-01-31,INSP-15,False,PASSED,False,False,False,100,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109104,2025-10-19,INSP-20,False,PASSED,False,False,False,89,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109105,2025-08-03,INSP-12,False,PASSED,False,False,False,90,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109106,2025-02-24,INSP-20,False,PASSED,False,False,False,94,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109107,2025-06-20,INSP-16,False,PASSED,False,False,False,92,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109108,2025-11-23,INSP-12,False,FAILED,False,False,False,96,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109109,2025-10-16,INSP-17,False,FAILED,False,False,False,89,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109110,2025-01-23,INSP-11,False,PASSED,False,False,False,98,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109111,2025-09-13,INSP-14,False,PASSED,False,False,False,99,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109112,2025-05-07,INSP-19,False,FAILED,False,False,False,91,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109113,2025-09-26,INSP-15,False,PASSED,False,False,False,87,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109114,2025-09-26,INSP-20,False,PASSED,False,False,False,100,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109115,2025-05-06,INSP-19,False,FAILED,False,False,False,85,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109116,2025-07-02,INSP-12,False,PASSED,False,False,False,93,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109117,2025-06-22,INSP-12,False,FAILED,False,False,False,85,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109118,2025-01-22,INSP-13,False,PASSED,False,False,False,87,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109119,2025-05-05,INSP-13,False,PASSED,False,False,False,90,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109120,2025-07-01,INSP-19,False,PASSED,False,False,False,92,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109121,2025-11-07,INSP-15,True,PASSED,False,False,False,96,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-109122,2025-08-14,INSP-11,True,PASSED,False,True,False,89,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-109123,2025-09-03,INSP-13,False,FAILED,False,False,False,86,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109124,2025-07-30,INSP-20,False,FAILED,False,False,False,99,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109125,2025-01-09,INSP-13,False,PASSED,False,False,False,94,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109126,2025-08-15,INSP-16,False,FAILED,False,False,False,87,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109127,2025-04-15,INSP-13,False,PASSED,False,False,False,89,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109128,2025-05-23,INSP-19,True,PASSED,False,False,False,94,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-109129,2025-04-26,INSP-18,False,FAILED,False,False,False,86,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109130,2025-09-28,INSP-20,False,PASSED,False,False,False,91,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109131,2025-01-29,INSP-16,False,PASSED,False,False,False,86,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109132,2025-06-09,INSP-16,False,PASSED,False,False,False,93,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109133,2025-09-07,INSP-17,False,FAILED,False,False,False,21,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109134,2025-11-03,INSP-20,False,PASSED,True,False,False,97,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-109135,2025-07-16,INSP-18,False,PASSED,False,False,False,89,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109136,2025-11-21,INSP-13,False,PASSED,False,False,False,93,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109137,2025-05-31,INSP-19,False,PASSED,False,False,False,93,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109138,2025-04-30,INSP-17,False,PASSED,False,False,False,98,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109139,2025-01-25,INSP-15,False,PASSED,False,False,False,92,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109140,2025-11-06,INSP-11,False,FAILED,False,False,False,47,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109141,2025-04-07,INSP-16,False,PASSED,False,True,False,90,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109142,2025-09-02,INSP-19,True,PASSED,False,True,False,88,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-109143,2025-10-07,INSP-11,False,PASSED,False,False,False,90,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109144,2025-07-22,INSP-17,False,FAILED,False,False,False,87,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109145,2025-08-16,INSP-15,False,PASSED,False,False,False,98,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109146,2025-05-16,INSP-16,False,PASSED,False,False,False,86,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109147,2025-09-09,INSP-14,False,FAILED,False,False,False,96,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109148,2025-10-26,INSP-19,False,FAILED,False,False,False,87,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109149,2025-12-25,INSP-12,False,PASSED,False,False,False,91,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109150,2025-02-21,INSP-15,False,PASSED,False,False,False,96,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109151,2025-03-31,INSP-14,True,PASSED,False,True,False,98,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-109152,2025-01-25,INSP-12,False,PASSED,False,False,False,88,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109153,2025-12-28,INSP-11,False,PASSED,False,False,False,88,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
